ambiguity_type,resolution,resolution_note,player_id,db_name,db_matches,db_intl_matches,db_club_matches,db_last_match,db_team_type,db_teams,db_reg_name_count,sheet_player_id,sheet_batting_name,sheet_country,sheet_major_teams,sheet_dob,sheet_intl_innings,sheet_club_t20_innings,sheet_playercard_url
B_sheet_name_country_collision,,,5d836a72,Abid Ali,22,22,0,2021-12-04 00:00:00,international,Pakistan,,39950,Abid Ali,Pakistan,Pakistan|Balochistan|Baluchistan Bears|Baluchistan Warriors|Federal Areas|Habib Bank Limited|Islamabad|Lahore Whites|Lahore Qalandars|Lahore Ravi|Lahore Region Whites|Lahore Shalimar|North West Frontier Province-Baluchistan|Pakistan A|Pakistan Under-19s|State Bank of Pakistan|The Rest|United Bank Limited|Agriculture Development Bank of Pakistan,1987-10-16T00:00Z,6,49,https://www.espncricinfo.com/ci/content/player/39950.html
B_sheet_name_country_collision,,,5d836a72,Abid Ali,22,22,0,2021-12-04 00:00:00,international,Pakistan,,39831,Abid Ali,Pakistan,Hyderabad Division Cricket Association|Hyderabad Division Cricket Association|Rest of Sindh,1979-03-31T00:00Z,0,3,https://www.espncricinfo.com/ci/content/player/39831.html
C_exact_unique_evidence_failed,,,0420f51f,AG Rao,11,9,2,2021-11-27 00:00:00,international/club,Chhattisgarh|United States of America,1.0,1246451,AG Rao,India,Chhattisgarh,2000-05-09T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/1246451.html
B_sheet_name_country_collision,,,f8ce577b,Aminul Islam,16,10,6,2021-11-22 00:00:00,international/club,Khulna Tigers|Bangladesh,,926597,Aminul Islam,Bangladesh,Bangladesh|Bangladesh Cricket Board Under-17s|Bangladesh Under-17s|Fortune Barishal|Khulna Tigers,1999-11-06T00:00Z,20,66,https://www.espncricinfo.com/ci/content/player/926597.html
B_sheet_name_country_collision,,,f8ce577b,Aminul Islam,16,10,6,2021-11-22 00:00:00,international/club,Khulna Tigers|Bangladesh,,56224,Aminul Islam,Bangladesh,Bangladesh|Biman Bangladesh|Dhaka Division,1968-02-02T00:00Z,58,0,https://www.espncricinfo.com/ci/content/player/56224.html
C_exact_unique_evidence_failed,,,85cbf838,MB Darshan,4,0,4,2021-11-22 00:00:00,/club,Karnataka,1.0,917167,MB Darshan,India,Hubli Tigers|Mysuru Warriors|Shivamogga Strikers,1996-01-19T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/917167.html
C_exact_unique_evidence_failed,,,c23938fd,P Saravana Kumar,3,0,3,2021-11-20 00:00:00,/club,Tamil Nadu,1.0,1151300,P Saravana Kumar,India,Dindigul Dragons|Trichy Grand Cholas|Trichy Grand Cholas,1989-08-26T00:00Z,0,6,https://www.espncricinfo.com/ci/content/player/1151300.html
C_exact_unique_evidence_failed,,,c133943b,MS Akhil,4,0,4,2021-11-18 00:00:00,/club,Kerala,1.0,425944,MS Akhil,India,Kerala Cricket Association XI,1991-03-05T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/425944.html
C_exact_unique_evidence_failed,,,37a1766e,SP Guzman,3,3,0,2021-11-14 00:00:00,international,Panama,1.0,1287106,SP Guzman,Colombia,Panama,1991-06-23T00:00Z,5,5,https://www.espncricinfo.com/ci/content/player/1287106.html
A_db_name_collision,,,c4ff0618,H Patel,35,35,0,2021-11-10 00:00:00,international,Canada,2.0,414248,H Patel,Canada,Canada|Canada Under-19s|Winnipeg Hawks,1991-08-10T00:00Z,60,71,https://www.espncricinfo.com/ci/content/player/414248.html
A_db_name_collision,,,dddca1d6,SB Wagh,31,0,31,2021-11-09 00:00:00,/club,Goa|Rajasthan Royals|Pune Warriors|Vidarbha,2.0,279552,SB Wagh,India,Australian Institute of Sport|Bhilwara Kings|Central Zone|India A|Pune Warriors|Rajasthan Royals|Vidarbha,1988-10-09T00:00Z,0,126,https://www.espncricinfo.com/ci/content/player/279552.html
A_db_name_collision,,,dddca1d6,SB Wagh,31,0,31,2021-11-09 00:00:00,/club,Goa|Rajasthan Royals|Pune Warriors|Vidarbha,2.0,1428735,SB Wagh,Mexico,Mexico,1990-01-26T00:00Z,8,8,https://www.espncricinfo.com/ci/content/player/1428735.html
A_db_name_collision,,,2a6afc6f,Saurabh Kumar,28,0,28,2021-11-09 00:00:00,/club,Uttar Pradesh,2.0,627214,Saurabh Kumar,India,Andhra|Central Zone|Gorakhpur Lions|India A|India Blue|India D|Indian Board President's XI|Oil & Natural Gas Corporation|Punjab Kings|Rest of India|Rising Pune Supergiant|Services|Uttar Pradesh|Uttar Pradesh Under-19s|Uttar Pradesh Under-22s,1993-05-01T00:00Z,0,83,https://www.espncricinfo.com/ci/content/player/627214.html
A_db_name_collision,,,2a6afc6f,Saurabh Kumar,28,0,28,2021-11-09 00:00:00,/club,Uttar Pradesh,2.0,1451385,Saurabh Kumar,South Korea,South Korea,1994-12-31T00:00Z,8,8,https://www.espncricinfo.com/ci/content/player/1451385.html
C_exact_unique_evidence_failed,,,b2a55ac1,Utkarsh Singh,18,0,18,2021-11-09 00:00:00,/club,Jharkhand,1.0,1081437,Utkarsh Singh,India,East Zone|India Under-19s|Jharkhand Under-19s|Punjab Kings,1998-05-07T00:00Z,0,72,https://www.espncricinfo.com/ci/content/player/1081437.html
C_exact_unique_evidence_failed,,,456af189,Pratyush Singh,15,0,15,2021-11-09 00:00:00,/club,Bihar|Jharkhand|Tripura,1.0,717205,Pratyush Singh,India,Chennai Super Kings|Delhi Capitals|Delhi Under-19s,1994-09-04T00:00Z,0,36,https://www.espncricinfo.com/ci/content/player/717205.html
C_exact_unique_evidence_failed,,,622cc511,U Kaul,10,0,10,2021-11-09 00:00:00,/club,Chandigarh|Kings XI Punjab|Mizoram,1.0,30235,U Kaul,India,India A|India Under-17s|India Under-19s|Punjab Kings|North Zone|Punjab|Punjab Under-14s|Punjab Under-16s|Punjab Under-19s,1987-12-02T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/30235.html
A_db_name_collision,,,9ad3a550,Sumit Singh,9,0,9,2021-11-09 00:00:00,/club,Services|Sikkim,2.0,430486,Sumit Singh,India,Services|Sikkim,1987-09-10T00:00Z,0,81,https://www.espncricinfo.com/ci/content/player/430486.html
A_db_name_collision,,,9ad3a550,Sumit Singh,9,0,9,2021-11-09 00:00:00,/club,Services|Sikkim,2.0,1376779,Sumit Singh,Finland,Finland,,4,4,https://www.espncricinfo.com/ci/content/player/1376779.html
C_exact_unique_evidence_failed,,,13d4fba2,Liyan Khan,4,0,4,2021-11-09 00:00:00,/club,Sikkim,1.0,573891,Liyan Khan,India,Hubli Tigers|Karnataka State Cricket Association Colts XI,1991-11-18T00:00Z,0,5,https://www.espncricinfo.com/ci/content/player/573891.html
C_exact_unique_evidence_failed,,,f21b01e1,Kranthi Kumar,4,0,4,2021-11-09 00:00:00,/club,Sikkim,1.0,777525,Kranthi Kumar,India,Bengaluru Blasters|Hubli Tigers|Karnataka|Karnataka Under-19s|Karnataka Under-22s|Karnataka Under-25s|Shivamogga Lions,1993-12-21T00:00Z,0,28,https://www.espncricinfo.com/ci/content/player/777525.html
A_db_name_collision,,,982dc390,Shivam Sharma,3,0,3,2021-11-09 00:00:00,/club,Uttar Pradesh,3.0,717201,Shivam Sharma,India,Delhi Under-19s|Punjab Kings,1993-09-09T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/717201.html
A_db_name_collision,,,982dc390,Shivam Sharma,3,0,3,2021-11-09 00:00:00,/club,Uttar Pradesh,3.0,1175490,Shivam Sharma,India,India B Under-19s|Uttar Pradesh,1995-11-14T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/1175490.html
A_db_name_collision,,,982dc390,Shivam Sharma,3,0,3,2021-11-09 00:00:00,/club,Uttar Pradesh,3.0,1481834,Shivam Sharma,Canada,Canada,1998-03-27T00:00Z,34,22,https://www.espncricinfo.com/ci/content/player/1481834.html
B_sheet_name_country_collision,,,982dc390,Shivam Sharma,3,0,3,2021-11-09 00:00:00,/club,Uttar Pradesh,,1175490,Shivam Sharma,India,India B Under-19s|Uttar Pradesh,1995-11-14T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/1175490.html
B_sheet_name_country_collision,,,982dc390,Shivam Sharma,3,0,3,2021-11-09 00:00:00,/club,Uttar Pradesh,,717201,Shivam Sharma,India,Delhi Under-19s|Punjab Kings,1993-09-09T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/717201.html
C_exact_unique_evidence_failed,,,76d0ac27,Arpit Pannu,3,0,3,2021-11-09 00:00:00,/club,Chandigarh,1.0,1060246,Arpit Pannu,India,Punjab|Punjab Under-16s|Punjab Under-19s,1996-04-24T00:00Z,0,6,https://www.espncricinfo.com/ci/content/player/1060246.html
C_exact_unique_evidence_failed,,,cca2aa1a,Pankaj Kumar,2,0,2,2021-11-09 00:00:00,/club,Jharkhand,1.0,32963,Pankaj Kumar,India,Services,1979-05-15T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/32963.html
A_db_name_collision,,,7aa74830,S Arora,1,0,1,2021-11-09 00:00:00,/club,Uttarakhand,2.0,1199281,S Arora,India,India Under-19s|Punjab|Punjab Under-19s|Sunrisers Hyderabad,2002-11-07T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/1199281.html
B_sheet_name_country_collision,,,ad72e8cc,Lakhan Singh,12,0,12,2021-11-06 00:00:00,/club,Meghalaya|Services,,1159782,Lakhan Singh,India,Meghalaya,1994-08-21T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1159782.html
B_sheet_name_country_collision,,,ad72e8cc,Lakhan Singh,12,0,12,2021-11-06 00:00:00,/club,Meghalaya|Services,,854329,Lakhan Singh,India,Services,1998-08-21T00:00Z,0,39,https://www.espncricinfo.com/ci/content/player/854329.html
C_exact_unique_evidence_failed,,,791b8fac,Mohit Ahlawat,8,0,8,2021-11-06 00:00:00,/club,Services,1.0,924377,Mohit Ahlawat,India,Delhi,1995-12-25T00:00Z,0,30,https://www.espncricinfo.com/ci/content/player/924377.html
C_exact_unique_evidence_failed,,,d2550980,Anand Singh,20,0,20,2021-11-05 00:00:00,/club,Jharkhand,1.0,423842,Anand Singh,India,Dr DY Patil Sports Academy,1986-11-17T00:00Z,0,47,https://www.espncricinfo.com/ci/content/player/423842.html
C_exact_unique_evidence_failed,,,263f1761,Shubham Arora,3,0,3,2021-11-05 00:00:00,/club,Himachal,1.0,1132064,Shubham Arora,India,Himachal Pradesh,1997-10-26T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/1132064.html
C_exact_unique_evidence_failed,,,51e68a46,AS Bedi,1,0,1,2021-11-05 00:00:00,/club,Himachal,1.0,425786,AS Bedi,India,Himachal Pradesh|Himachal Pradesh Cricket Association XI,1991-11-14T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/425786.html
A_db_name_collision,,,4cfe9bac,M Gill,2,2,0,2021-10-24 00:00:00,international,Canada,2.0,1444089,M Gill,Canada,Surrey Jaguars,1996-12-30T00:00Z,6,1,https://www.espncricinfo.com/ci/content/player/1444089.html
C_exact_unique_evidence_failed,,,101373a3,Shehzad Patel,9,9,0,2021-10-22 00:00:00,international,Swaziland,1.0,1163169,Shehzad Patel,Eswatini,Eswatini,1995-12-03T00:00Z,9,9,https://www.espncricinfo.com/ci/content/player/1163169.html
C_exact_unique_evidence_failed,,,a8473c4a,J Hansrod,7,7,0,2021-10-22 00:00:00,international,Swaziland,1.0,586029,J Hansrod,Eswatini,Eswatini,1973-05-27T00:00Z,4,4,https://www.espncricinfo.com/ci/content/player/586029.html
C_exact_unique_evidence_failed,,,53419aff,J Ghadiyali,5,5,0,2021-10-22 00:00:00,international,Swaziland,1.0,1283097,J Ghadiyali,Eswatini,Eswatini,1996-12-21T00:00Z,11,11,https://www.espncricinfo.com/ci/content/player/1283097.html
C_exact_unique_evidence_failed,,,5a719b87,JF Chester,3,3,0,2021-10-22 00:00:00,international,Swaziland,1.0,1163167,JF Chester,Eswatini,Eswatini,1986-11-03T00:00Z,6,6,https://www.espncricinfo.com/ci/content/player/1163167.html
C_exact_unique_evidence_failed,,,59e99272,L Zulu,2,2,0,2021-10-20 00:00:00,international,Swaziland,1.0,1283100,L Zulu,Eswatini,Eswatini,1992-10-14T00:00Z,6,6,https://www.espncricinfo.com/ci/content/player/1283100.html
C_exact_unique_evidence_failed,,,bed7ecf5,JJ Garth,10,0,10,2021-09-19 00:00:00,/club,Munster Reds|Leinster Lightning,1.0,1112207,JJ Garth,Ireland,Ireland A|Ireland Under-15s|Ireland Under-17s|Ireland Under-19s|Pembroke,2000-12-19T00:00Z,0,19,https://www.espncricinfo.com/ci/content/player/1112207.html
C_exact_unique_evidence_failed,,,b56f14a8,TS Lawson,1,0,1,2021-09-19 00:00:00,/club,Leinster Lightning,1.0,326060,TS Lawson,Ireland,Ireland Under-19s,1988-09-24T00:00Z,0,1,https://www.espncricinfo.com/ci/content/player/326060.html
C_exact_unique_evidence_failed,,,9835bd79,JEG Logan,14,0,14,2021-09-12 00:00:00,/club,Kent|Yorkshire,1.0,767447,JEG Logan,England,Yorkshire 2nd XI|Yorkshire Academy|Yorkshire Under-14s|Yorkshire Under-15s|Yorkshire Under-17s,1997-10-12T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/767447.html
C_exact_unique_evidence_failed,,,5e6d1a54,LJ Carey,63,0,63,2021-09-05 00:00:00,/club,Glamorgan,1.0,736107,LJ Carey,England,Glamorgan 2nd XI,1997-07-17T00:00Z,0,18,https://www.espncricinfo.com/ci/content/player/736107.html
A_db_name_collision,,,2ae01eb0,I Khan,31,0,31,2021-08-28 00:00:00,/club,Barbados Tridents|Jamaica Tallawahs|St Kitts and Nevis Patriots,2.0,45932,I Khan,South Africa,South Africa|Dolphins|KwaZulu-Natal|KwaZulu-Natal Inland|South Africa A|South Africa Under-19s,1984-04-27T00:00Z,0,71,https://www.espncricinfo.com/ci/content/player/45932.html
A_db_name_collision,,,2ae01eb0,I Khan,31,0,31,2021-08-28 00:00:00,/club,Barbados Tridents|Jamaica Tallawahs|St Kitts and Nevis Patriots,2.0,52334,I Khan,West Indies,Barbados Royals|Jamaica Tallawahs|Manipal Tigers|St Kitts and Nevis Patriots|Texas Chargers|Trinidad & Tobago|West Indies A,1984-07-06T00:00Z,0,71,https://www.espncricinfo.com/ci/content/player/52334.html
A_db_name_collision,,,2ae01eb0,I Khan,31,0,31,2021-08-28 00:00:00,/club,Barbados Tridents|Jamaica Tallawahs|St Kitts and Nevis Patriots,2.0,254125,I Khan,West Indies,Guyana,1982-05-13T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/254125.html
B_sheet_name_country_collision,,,2ae01eb0,I Khan,31,0,31,2021-08-28 00:00:00,/club,Barbados Tridents|Jamaica Tallawahs|St Kitts and Nevis Patriots,,254125,I Khan,West Indies,Guyana,1982-05-13T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/254125.html
B_sheet_name_country_collision,,,2ae01eb0,I Khan,31,0,31,2021-08-28 00:00:00,/club,Barbados Tridents|Jamaica Tallawahs|St Kitts and Nevis Patriots,,52334,I Khan,West Indies,Barbados Royals|Jamaica Tallawahs|Manipal Tigers|St Kitts and Nevis Patriots|Texas Chargers|Trinidad & Tobago|West Indies A,1984-07-06T00:00Z,0,71,https://www.espncricinfo.com/ci/content/player/52334.html
A_db_name_collision,,,72683b68,Imran Butt,9,6,3,2021-08-20 00:00:00,international/club,Pakistan|North-West Warriors,2.0,598905,Imran Butt,Pakistan,Pakistan|Lahore Lions|Lahore Qalandars|Lahore Shalimar,1995-12-27T00:00Z,0,37,https://www.espncricinfo.com/ci/content/player/598905.html
A_db_name_collision,,,72683b68,Imran Butt,9,6,3,2021-08-20 00:00:00,international/club,Pakistan|North-West Warriors,2.0,1122396,Imran Butt,Bahrain,Bahrain|Kuwait Crusaders,1983-10-23T00:00Z,8,8,https://www.espncricinfo.com/ci/content/player/1122396.html
C_exact_unique_evidence_failed,,,6a2fadd0,MW Pillans,61,0,61,2021-08-14 00:00:00,/club,Surrey|Yorkshire|Leicestershire,1.0,429897,MW Pillans,South Africa,Dolphins|KwaZulu-Natal Inland|Northerns|Northerns Under-19s|Somerset 2nd XI,1991-07-04T00:00Z,0,82,https://www.espncricinfo.com/ci/content/player/429897.html
A_db_name_collision,,,54745c20,V Chopra,171,0,171,2021-08-12 00:00:00,/club,Warwickshire|Essex|Sussex|Middlesex,2.0,11770,V Chopra,England,England Lions|England Performance Programme|England Under-19s|Essex|Essex 2nd XI|Sussex|Tamil Union Cricket and Athletic Club|Warwickshire,1987-06-21T00:00Z,0,114,https://www.espncricinfo.com/ci/content/player/11770.html
A_db_name_collision,,,54745c20,V Chopra,171,0,171,2021-08-12 00:00:00,/club,Warwickshire|Essex|Sussex|Middlesex,2.0,928069,V Chopra,Ireland,Ireland Under-19s|North-West Warriors,2000-02-01T00:00Z,0,5,https://www.espncricinfo.com/ci/content/player/928069.html
C_exact_unique_evidence_failed,,,7cdecc31,TE Barber,20,0,20,2021-08-10 00:00:00,/club,Hampshire|Middlesex|Nottinghamshire,1.0,597655,TE Barber,England,England Cricket Board XI|England Under-19s|Hampshire 2nd XI|Hampshire Cricket Academy|Hampshire Under-17s|Somerset 2nd XI,1995-08-08T00:00Z,0,20,https://www.espncricinfo.com/ci/content/player/597655.html
C_exact_unique_evidence_failed,,,24cacd0a,DJ Lincoln,12,0,12,2021-07-18 00:00:00,/club,Kent|Middlesex,1.0,570261,DJ Lincoln,England,Berkshire|Berkshire Under-13s|Berkshire Under-14s|Berkshire Under-15s|Berkshire Under-17s,1995-05-26T00:00Z,0,11,https://www.espncricinfo.com/ci/content/player/570261.html
C_exact_unique_evidence_failed,,,e898ab57,SJ Pearce,4,0,4,2021-07-18 00:00:00,/club,Glamorgan,1.0,641395,SJ Pearce,England,Cardiff Marylebone Cricket Club University|Glamorgan 2nd XI|Wales Minor Counties,1997-09-02T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/641395.html
C_exact_unique_evidence_failed,,,8e4ef717,EO Hooper,3,0,3,2021-07-18 00:00:00,/club,Sussex|Kent,1.0,643427,EO Hooper,England,Loughborough Marylebone Cricket Club University (England)|Sussex 2nd XI|Sussex Under-15s|Sussex Under-16s|Sussex Under-17s,1996-03-22T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/643427.html
C_exact_unique_evidence_failed,,,a2500c86,HM Crawshaw,3,0,3,2021-07-09 00:00:00,/club,Durham,1.0,1265084,HM Crawshaw,England,Durham 2nd XI,2003-07-16T00:00Z,0,6,https://www.espncricinfo.com/ci/content/player/1265084.html
A_db_name_collision,,,11e8e25f,V Chopra,7,0,7,2021-06-15 00:00:00,/club,North-West Warriors,2.0,11770,V Chopra,England,England Lions|England Performance Programme|England Under-19s|Essex|Essex 2nd XI|Sussex|Tamil Union Cricket and Athletic Club|Warwickshire,1987-06-21T00:00Z,0,114,https://www.espncricinfo.com/ci/content/player/11770.html
A_db_name_collision,,,11e8e25f,V Chopra,7,0,7,2021-06-15 00:00:00,/club,North-West Warriors,2.0,928069,V Chopra,Ireland,Ireland Under-19s|North-West Warriors,2000-02-01T00:00Z,0,5,https://www.espncricinfo.com/ci/content/player/928069.html
A_db_name_collision,,,5b8e8294,K Joshi,3,3,0,2021-05-23 00:00:00,international,Austria,2.0,1101787,K Joshi,Austria,Austria,1988-11-29T00:00Z,8,8,https://www.espncricinfo.com/ci/content/player/1101787.html
C_exact_unique_evidence_failed,,,a941d2d5,J de Klerk,8,0,8,2021-02-27 00:00:00,/club,Warriors,1.0,595907,J de Klerk,South Africa,Eastern Province Under-13s|South Africa Under-19s,1999-02-24T00:00Z,0,79,https://www.espncricinfo.com/ci/content/player/595907.html
C_exact_unique_evidence_failed,,,7c18b36c,M Marais,27,0,27,2021-02-23 00:00:00,/club,Nelson Mandela Bay Giants|North-West Warriors|Warriors,1.0,485216,M Marais,South Africa,Border|Border Under-19s|Pretoria Capitals,1993-10-17T00:00Z,0,76,https://www.espncricinfo.com/ci/content/player/485216.html
B_sheet_name_country_collision,,,4d5a1617,R Bishnoi,26,0,26,2021-01-29 00:00:00,/club,Royal Challengers Bangalore|Rajasthan,,1209160,R Bishnoi,India,Punjab,1997-12-24T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/1209160.html
B_sheet_name_country_collision,,,4d5a1617,R Bishnoi,26,0,26,2021-01-29 00:00:00,/club,Royal Challengers Bangalore|Rajasthan,,236766,R Bishnoi,India,Rajasthan|Royal Challengers Bengaluru|Southern Superstars,1987-10-08T00:00Z,0,61,https://www.espncricinfo.com/ci/content/player/236766.html
C_exact_unique_evidence_failed,,,12ac8ca5,RI Thakur,6,0,6,2021-01-26 00:00:00,/club,Himachal,1.0,1068044,RI Thakur,India,Himachal Pradesh,1997-12-15T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/1068044.html
C_exact_unique_evidence_failed,,,ae85a996,Siddhant Sharma,1,0,1,2021-01-19 00:00:00,/club,Delhi,1.0,1106069,Siddhant Sharma,India,Dehradun Devils,1996-12-11T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/1106069.html
C_exact_unique_evidence_failed,,,2e099662,G Periyaswamy,9,0,9,2021-01-18 00:00:00,/club,Tamil Nadu,1.0,1194932,G Periyaswamy,India,Chepauk Super Gillies|Dindigul Dragons|IDream Tiruppur Tamizhans|SKM Salem Spartans,1994-03-05T00:00Z,0,17,https://www.espncricinfo.com/ci/content/player/1194932.html
A_db_name_collision,,,42df38b0,Rahul Singh,5,0,5,2021-01-18 00:00:00,/club,Assam,2.0,500137,Rahul Singh,India,Chandigarh|Himachal Pradesh|Himachal Pradesh Under-19s|Himachal Pradesh Under-22s|Services,1992-09-12T00:00Z,0,63,https://www.espncricinfo.com/ci/content/player/500137.html
A_db_name_collision,,,42df38b0,Rahul Singh,5,0,5,2021-01-18 00:00:00,/club,Assam,2.0,1083024,Rahul Singh,India,Assam|Assam Under-19s,1997-09-13T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/1083024.html
B_sheet_name_country_collision,,,42df38b0,Rahul Singh,5,0,5,2021-01-18 00:00:00,/club,Assam,,1083024,Rahul Singh,India,Assam|Assam Under-19s,1997-09-13T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/1083024.html
B_sheet_name_country_collision,,,42df38b0,Rahul Singh,5,0,5,2021-01-18 00:00:00,/club,Assam,,500137,Rahul Singh,India,Chandigarh|Himachal Pradesh|Himachal Pradesh Under-19s|Himachal Pradesh Under-22s|Services,1992-09-12T00:00Z,0,63,https://www.espncricinfo.com/ci/content/player/500137.html
C_exact_unique_evidence_failed,,,3b30b8c4,Amit Verma,21,0,21,2021-01-17 00:00:00,/club,Goa|Assam,1.0,26441,Amit Verma,India,Gulbarga Mystics|Karnataka|Karnataka Under-14s|Mangalore United|Manipal Tigers,1987-06-30T00:00Z,0,88,https://www.espncricinfo.com/ci/content/player/26441.html
C_exact_unique_evidence_failed,,,242a9261,Gaurav Gambhir,8,0,8,2021-01-17 00:00:00,/club,Chandigarh,1.0,389613,Gaurav Gambhir,India,Punjab,1987-11-26T00:00Z,0,18,https://www.espncricinfo.com/ci/content/player/389613.html
